156	8662
156	9038
156	9293
405	1
405	65
405	1574
405	2997
405	6883
405	7397
405	7956
405	8780
405	8948
405	8951
405	9768
2445	1
2445	12
2445	985
2445	2231
2445	4640
2445	5320
2445	6504
2445	7682
2445	9292
2445	9447
2445	9689
2572	1
2572	36
2572	848
2572	1133
2572	1152
2572	1320
2572	1695
2572	1912
2572	2125
2572	3488
2572	4204
2572	4790
2572	4844
2572	5218
2572	5322
2572	5851
2572	6371
2572	8370
2572	8548
2572	9330
2676	1
2676	190
2676	893
2676	1577
2676	2968
2676	3287
2676	4025
2676	4648
2676	5583
2676	6326
2676	6327
2676	9039
2676	9074
3295	1
3295	415
3295	934
3295	3619
3295	4593
3295	5205
3295	5531
3295	5930
3295	6445
3295	6701
3295	7885
3295	8244
3295	8612
3295	9488
3295	9810
5258	1
5258	369
5258	1170
5258	1475
5258	1866
5258	2417
5258	3344
5258	3552
5258	3754
5258	3966
5258	4120
5258	4505
5258	5814
5258	6735
5258	6857
5258	8434
5258	8445
5544	1
5544	885
5544	1581
5544	3398
5544	4498
5544	5654
5544	5696
5544	6355
5544	6415
5544	6659
5544	6840
5544	7589
5544	8932
5544	9099
5710	1
5710	679
5710	864
5710	1259
5710	2528
5710	3351
5710	3411
5710	3986
5710	4748
5710	4866
5710	6866
5710	7569
6323	1
6323	1418
6323	1961
6323	2301
6323	3059
6323	3501
6323	5059
6323	5246
6323	6458
6323	6938
6323	9125
6323	9227
6323	9465
6809	1
6809	1570
6809	1982
6809	2106
6809	2147
6809	2901
6809	3889
6809	4206
6809	5120
6809	5397
6809	5977
6809	7004
7725	1
7725	2004
7725	2215
7725	2376
7725	2779
7725	3603
7725	3708
7725	5077
7725	5440
7725	7250
7725	7828
7725	8842
7868	1
7868	236
7868	247
7868	293
7868	423
7868	458
7868	567
7868	1715
7868	2030
7868	2098
7868	3461
7868	3553
7868	5576
7868	6173
7868	6960
7868	7386
7868	7914
7868	8411
7868	8747
8746	1
8746	1197
8746	1708
8746	1915
8746	2747
8746	2862
8746	2929
8746	3584
8746	4164
8746	5634
8746	5969
8746	6277
8746	6518
8746	7492
8746	8037
8746	9007
8746	9124
8746	9343
8746	9666
2	158
2	604
2	776
2	4488
2	5686
2	6371
2	7732
2	7876
2	8171
2	8246
2	8285
158	2
158	26
158	246
158	453
158	476
158	478
158	581
158	866
158	1278
158	2632
158	2734
158	3670
158	5004
158	5133
158	6363
158	6449
158	6769
158	7134
158	8001
604	2
604	102
604	832
604	1845
604	3176
604	5329
604	5468
604	5931
604	7204
604	7881
604	8109
604	9191
604	9261
776	2
776	123
776	333
776	1558
776	2166
776	2534
776	3856
776	4598
776	4973
776	5663
776	6075
776	6104
776	6848
776	6899
776	6972
776	7740
776	7765
776	8941
776	9372
776	9811
4488	2
4488	2042
4488	3371
4488	4430
4488	5960
4488	8186
4488	9080
4488	9571
4488	9776
5686	2
5686	1176
5686	3733
5686	4731
5686	5785
5686	6372
5686	8844
5686	8937
6371	2
6371	42
6371	532
6371	892
6371	1841
6371	2544
6371	2572
6371	4029
6371	4711
6371	5051
6371	6471
6371	8137
6371	8547
6371	8698
6371	8915
6371	9678
7732	2
7732	853
7732	1606
7732	3394
7732	4365
7732	6463
7732	7192
7732	7874
7732	8442
7732	8631
7732	8930
7876	2
7876	1018
7876	1354
7876	2423
7876	2433
7876	2765
7876	3280
7876	4885
7876	5407
7876	5506
7876	5894
7876	6612
7876	7691
7876	8092
7876	8294
8171	2
8171	173
8171	1119
8171	2273
8171	2836
8171	3012
8171	6570
8171	6868
8171	7783
8171	8263
8171	8521
8171	9543
8246	2
8246	1170
8246	1564
8246	3453
8246	4085
8246	4739
8246	5854
8246	7512
8246	8021
8246	9644
8246	9755
8246	9874
8285	2
8285	159
8285	250
8285	1618
8285	1865
8285	2329
8285	3651
8285	3849
8285	4186
8285	4411
8285	6270
8285	7126
8285	8113
8285	8550
8285	9115
8285	9167
8285	9177
8285	9688
3	276
3	1120
3	2119
3	2896
3	4624
3	5245
3	5535
3	8183
3	8441
3	8471
3	9205
3	9597
276	3
276	356
276	1384
276	1463
276	2075
276	2844
276	2978
276	3653
276	3920
276	4373
276	4446
276	4727
276	5072
276	6145
276	6682
276	7511
276	8927
276	9000
1120	3
1120	1040
1120	2342
1120	2545
1120	2665
1120	2672
1120	5728
1120	5818
1120	6996
1120	8534
1120	9158
2119	3
2119	1708
2119	1842
2119	2424
2119	4213
2119	4749
2119	5141
2119	7317
2119	7951
2119	8242
2119	8681
2119	9477
2896	3
2896	198
2896	1229
2896	1450
2896	2941
2896	3343
2896	3733
2896	3831
2896	4709
2896	5641
2896	6588
2896	7113
2896	7413
2896	8238
2896	8436
2896	8866
2896	9471
2896	9531
4624	3
4624	866
4624	2375
4624	3251
4624	3335
4624	3843
4624	3979
4624	4243
4624	4416
4624	4507
4624	5068
4624	6020
4624	9223
5245	3
5245	1629
5245	1861
5245	3213
5245	3622
5245	3925
5245	6710
5245	6844
5245	7293
5245	8440
5245	9342
5245	9705
5245	9720
5535	3
5535	624
5535	683
5535	2433
5535	2703
5535	3145
5535	3448
5535	4122
5535	6322
5535	7759
5535	8830
5535	9081
5535	9084
5535	9204
8183	3
8183	559
8183	1055
8183	1219
8183	2342
8183	2400
8183	4323
8183	6040
8183	7689
8183	7828
8183	8894
8183	9639
8441	3
8441	250
8441	406
8441	779
8441	3309
8441	3709
8441	4721
8441	5884
8441	9099
8441	9812
8471	3
8471	222
8471	2764
8471	3477
8471	3712
8471	4223
8471	5222
8471	6357
8471	7745
8471	8765
8471	9825
9205	3
9205	169
9205	745
9205	1356
9205	2574
9205	3143
9205	4576
9205	4855
9205	6456
9205	7472
9597	3
9597	390
9597	609
9597	938
9597	1325
9597	2550
9597	2677
9597	2694
9597	3140
9597	4001
9597	4079
9597	5878
9597	7178
9597	7734
9597	7885
9597	8040
9597	8045
9597	9431
9597	9604
4	360
4	1213
4	1441
4	2943
4	3568
4	3607
4	3740
4	5314
4	5703
4	6662
4	6720
4	6941
4	8398
4	8607
4	8624
4	8657
4	8711
360	4
360	8
360	920
360	1268
360	2283
360	2337
360	3292
360	3366
360	6531
360	8061
360	8652
360	8698
1213	4
1213	218
1213	3869
1213	3894
1213	4023
1213	5388
1213	5561
1213	5708
1213	6832
1213	7343
1213	7762
1213	8022
1213	8419
1213	9177
1213	9384
1441	4
1441	1284
1441	1945
1441	2972
1441	3280
1441	3291
1441	3961
1441	3990
1441	5648
1441	6133
1441	6640
1441	6937
1441	7259
1441	9266
1441	9582
2943	4
2943	3553
2943	3917
2943	4175
2943	4852
2943	5881
2943	5953
2943	6902
2943	7621
2943	8059
2943	9097
2943	9391
3568	4
3568	1316
3568	1757
3568	2430
3568	3830
3568	4947
3568	5383
3568	6104
3568	7011
3568	8997
3568	9453
3607	4
3607	602
3607	800
3607	1473
3607	1732
3607	2928
3607	2970
3607	3141
3607	3192
3607	3670
3607	4087
3607	5712
3607	5755
3607	6457
3607	6676
3607	7754
3607	7933
3607	8012
3607	9406
3607	9439
3607	9607
3740	4
3740	1378
3740	1668
3740	2259
3740	2696
3740	5099
3740	5741
3740	6779
3740	7533
3740	9072
5314	4
5314	464
5314	941
5314	2189
5314	2553
5314	2972
5314	3510
5314	3646
5314	5026
5314	6207
5314	7770
5314	8860
5314	8901
5703	4
5703	342
5703	497
5703	1494
5703	2482
5703	2590
5703	2861
5703	3756
5703	5243
5703	5729
5703	5933
5703	7040
5703	7834
5703	8466
5703	8780
6662	4
6662	142
6662	224
6662	755
6662	874
6662	1919
6662	2251
6662	3360
6662	8506
6720	4
6720	1242
6720	2506
6720	2944
6720	3001
6720	3256
6720	4355
6720	4844
6720	5236
6720	6461
6720	6784
6720	6976
6720	7555
6720	8307
6720	8720
6941	4
6941	1008
6941	5411
6941	5802
6941	9862
8398	4
8398	335
8398	1240
8398	1840
8398	6540
8398	7462
8398	8260
8398	8959
8398	8962
8398	9094
8398	9110
8398	9323
8607	4
8607	26
8607	512
8607	774
8607	1149
8607	1410
8607	3105
8607	3273
8607	6360
8607	7105
8607	7106
8607	7524
8607	8396
8607	8541
8607	8597
8607	8679
8607	9797
8624	4
8624	259
8624	307
8624	625
8624	1637
8624	3003
8624	3408
8624	3750
8624	3812
8624	3851
8624	4591
8624	7061
8624	7628
8624	8279
8624	9189
8657	4
8657	351
8657	578
8657	2013
8657	2564
8657	2610
8657	2645
8657	2740
8657	3034
8657	3759
8657	3823
8657	3844
8657	5596
8657	5972
8657	5976
8657	6392
8657	7248
8657	7569
8657	8123
8657	8771
8711	4
8711	283
8711	309
8711	2333
8711	5643
8711	5786
8711	5946
8711	6746
8711	6749
8711	8024
8711	8290
8711	9050
8711	9314
5	1488
5	1688
5	1749
5	3918
5	4313
5	4328
5	4929
5	5220
5	5937
5	6573
5	7002
5	8479
5	9270
1488	5
1488	34
1488	1765
1488	1996
1488	3420
1488	3505
1488	3552
1488	4049
1488	4265
1488	4859
1488	5217
1488	6468
1488	6698
1488	7187
1488	7248
1488	9440
1688	5
1688	274
1688	355
1688	661
1688	1740
1688	3019
1688	3908
1688	5313
1688	5403
1688	5516
1688	5616
1688	5825
1688	6494
1688	8258
1688	8997
1688	9105
1688	9589
1749	5
1749	769
1749	1802
1749	3073
1749	3196
1749	3973
1749	4238
1749	4638
1749	4647
1749	4996
1749	5174
1749	6102
1749	6253
1749	6930
1749	7451
1749	8375
1749	8673
1749	9791
1749	9871
3918	5
3918	271
3918	2067
3918	2135
3918	2667
3918	2800
3918	2911
3918	3074
3918	4312
3918	6540
3918	6599
3918	6600
3918	6652
3918	8092
3918	8615
3918	9567
4313	5
4313	165
4313	219
4313	545
4313	1309
4313	2393
4313	4494
4313	5605
4313	6499
4313	6864
4313	7678
4313	7793
4313	8637
4328	5
4328	37
4328	2859
4328	3087
4328	5712
4328	6546
4328	9800
4929	5
4929	202
4929	1560
4929	2802
4929	3360
4929	3539
4929	3734
4929	4127
4929	4353
4929	4655
4929	6616
4929	7299
4929	7906
4929	8268
4929	8270
4929	9661
4929	9732
5220	5
5220	6
5220	19
5220	667
5220	774
5220	1563
5220	1607
5220	2018
5220	2047
5220	2273
5220	2554
5220	3288
5220	4584
5220	4993
5220	6647
5220	6857
5220	7128
5220	8247
5220	8588
5937	5
5937	965
5937	1366
5937	2155
5937	2793
5937	3616
5937	4040
5937	6964
5937	7472
5937	8413
5937	9428
6573	5
6573	87
6573	250
6573	932
6573	981
6573	1317
6573	2098
6573	3155
6573	4072
6573	4477
6573	4523
6573	4730
6573	4973
6573	5371
6573	5534
6573	6435
6573	6824
6573	7557
6573	7633
6573	8084
6573	8155
6573	8539
6573	9237
6573	9255
6573	9480
7002	5
7002	151
7002	529
7002	2177
7002	2906
7002	4157
7002	4549
7002	4808
7002	4920
7002	5122
7002	5185
7002	5770
7002	6231
7002	7785
7002	8690
7002	9710
8479	5
8479	237
8479	352
8479	813
8479	1432
8479	1450
8479	2702
8479	3572
8479	4583
8479	8681
8479	9066
8479	9458
9270	5
9270	111
9270	1479
9270	1822
9270	3080
9270	3517
9270	3609
9270	3663
9270	3945
9270	4719
9270	5153
9270	5717
9270	5980
9270	6284
9270	6488
9270	6513
9270	7797
9270	8058
9270	8735
9270	9509
6	181
6	833
6	1158
6	1680
6	2421
6	2705
6	2780
6	3163
6	3386
6	3419
6	3433
6	3861
6	4336
6	4806
6	5220
6	5925
6	6421
181	6
181	520
181	1160
181	1355
181	1415
181	1857
181	2937
181	4680
181	6020
181	6898
181	7811
833	6
833	292
833	1465
833	2311
833	3134
833	3725
833	3765
833	5561
833	6321
833	6384
833	6614
833	7500
833	7526
833	7823
833	8628
833	9334
833	9398
1158	6
1158	167
1158	538
1158	1100
1158	2677
1158	3254
1158	5166
1158	5545
1158	6042
1158	6407
1158	6424
1158	6483
1158	6805
1158	8221
1158	8644
1158	9999
1680	6
1680	1268
1680	1811
1680	2580
1680	3286
1680	3325
1680	3772
1680	4940
1680	5634
1680	5868
1680	6074
1680	6586
1680	7714
1680	8321
1680	9582
2421	6
2421	1460
2421	1505
2421	1662
2421	2159
2421	2453
2421	2598
2421	2776
2421	4446
2421	4823
2421	5289
2421	6455
2421	6855
2421	7069
2421	7131
2421	7661
2421	8351
2705	6
2705	62
2705	129
2705	1471
2705	1878
2705	2106
2705	2428
2705	3971
2705	4383
2705	5705
2705	6496
2705	7322
2705	7787
2705	7898
2705	8561
2705	8992
2705	9710
2705	9811
2780	6
2780	231
2780	1760
2780	2064
2780	2260
2780	3342
2780	3521
2780	4137
2780	4516
2780	4743
2780	5976
2780	6250
2780	6466
2780	6483
2780	6890
2780	9069
2780	9752
3163	6
3163	536
3163	1667
3163	2468
3163	2869
3163	3800
3163	5899
3163	7257
3163	7769
3163	7779
3163	8348
3163	9109
3163	9467
3386	6
3386	820
3386	875
3386	2340
3386	2604
3386	3063
3386	3728
3386	4254
3386	4412
3386	5305
3386	5328
3386	6286
3386	6804
3386	6807
3386	8208
3386	8817
3386	9062
3386	9233
3386	9617
3419	6
3419	17
3419	1922
3419	2077
3419	2650
3419	4464
3419	4652
3419	5108
3419	5529
3419	7986
3419	8388
3419	9408
3419	9568
3419	9757
3433	6
3433	1171
3433	1312
3433	2378
3433	2538
3433	2707
3433	2736
3433	2988
3433	3975
3433	4336
3433	4347
3433	4952
3433	5096
3433	5372
3433	5494
3433	6174
3433	6672
3433	6841
3433	7249
3433	7422
3433	7566
3433	8959
3433	9165
3433	9700
3861	6
3861	1027
3861	1228
3861	1626
3861	1783
3861	2106
3861	2416
3861	3467
3861	3510
3861	4042
3861	4489
3861	6016
3861	6258
3861	6335
3861	6511
3861	6674
3861	6790
3861	7665
3861	9010
3861	9423
3861	9907
3861	9995
4336	6
4336	263
4336	914
4336	1421
4336	1864
4336	3433
4336	3519
4336	4746
4336	6446
4336	7098
4336	7862
4336	8008
4336	8061
4336	9493
4806	6
4806	673
4806	1263
4806	2178
4806	2487
4806	2488
4806	4478
4806	4594
4806	5018
4806	5367
4806	5826
4806	6027
4806	6096
4806	7585
4806	8085
4806	8446
4806	8913
4806	9317
5925	6
5925	589
5925	682
5925	1874
5925	1892
5925	3186
5925	4255
5925	4432
5925	5988
5925	6144
5925	6572
5925	6654
5925	9484
5925	9614
5925	9663
5925	9831
6421	6
6421	1103
6421	1217
6421	1557
6421	1958
6421	2080
6421	2188
6421	3190
6421	3322
6421	3514
6421	7334
6421	8032
7	2766
7	2872
7	2899
7	3253
7	3258
7	6341
7	6712
7	7171
7	8498
7	8908
7	9521
2766	7
2766	1062
2766	1138
2766	1147
2766	2667
2766	3215
2766	3693
2766	5066
2766	6998
2766	7385
2766	7466
2766	9866
2872	7
2872	99
2872	1507
2872	2471
2872	2603
2872	2625
2872	3371
2872	3546
2872	4889
2872	5566
2872	5833
2872	7108
2872	7865
2872	8215
2872	8525
2872	9959
2899	7
2899	2462
2899	3586
2899	3624
2899	4358
2899	5000
2899	5274
2899	6838
2899	6915
2899	7048
2899	7462
2899	8670
2899	9693
3253	7
3253	167
3253	886
3253	1314
3253	2074
3253	3530
3253	5751
3253	7213
3253	8610
3253	9887
3258	7
3258	103
3258	1518
3258	2223
3258	3256
3258	3407
3258	5830
3258	7503
3258	7552
3258	8468
3258	8986
6341	7
6341	919
6341	1008
6341	1175
6341	2142
6341	4117
6341	4680
6341	5821
6341	6567
6341	6967
6341	8601
6341	8766
6341	9861
6341	9947
6712	7
6712	653
6712	3396
6712	4374
6712	4473
6712	5639
6712	6780
6712	7802
6712	8176
6712	8340
6712	9136
6712	9980
7171	7
7171	590
7171	2039
7171	5089
7171	5680
7171	6257
7171	7280
7171	8881
7171	9119
7171	9968
8498	7
8498	298
8498	432
8498	1004
8498	1533
8498	3540
8498	4044
8498	4383
8498	4768
8498	6453
8498	7222
8498	8203
8908	7
8908	77
8908	1530
8908	2006
8908	3406
8908	3830
8908	4371
8908	4403
8908	6372
8908	6734
8908	7105
8908	8569
8908	9115
8908	9230
9521	7
9521	707
9521	1048
9521	1466
9521	2281
9521	2293
9521	2300
9521	2695
9521	3073
9521	3510
9521	4772
9521	8541
9521	8835
9521	9319
8	360
8	569
8	1506
8	1998
8	2817
8	4937
8	5676
8	5776
8	7517
8	8587
8	9332
8	9648
569	8
569	2270
569	3434
569	5327
569	6511
569	6547
569	7057
569	7830
569	8004
569	8813
569	8844
1506	8
1506	2100
1506	2893
1506	4866
1506	4943
1506	5218
1506	5605
1506	5659
1506	6225
1506	6999
1506	8003
1506	8912
1506	8986
1998	8
1998	237
1998	691
1998	707
1998	827
1998	1010
1998	1303
1998	1371
1998	2719
1998	2949
1998	3154
1998	3787
1998	6765
1998	7443
2817	8
2817	731
2817	1839
2817	2389
2817	3110
2817	4491
2817	4731
2817	5468
2817	6003
2817	6273
2817	6596
2817	7976
2817	8644
2817	9953
4937	8
4937	589
4937	1052
4937	1214
4937	2866
4937	3368
4937	3916
4937	6151
4937	6529
4937	7644
4937	7948
4937	8403
4937	8633
5676	8
5676	223
5676	693
5676	1330
5676	2242
5676	4096
5676	4983
5676	4997
5676	6569
5676	7125
5676	8960
5676	9942
5776	8
5776	141
5776	620
5776	1259
5776	1326
5776	1458
5776	3508
5776	4208
5776	4612
5776	4841
5776	5087
5776	8507
5776	9113
7517	8
7517	176
7517	771
7517	1595
7517	2138
7517	2773
7517	5705
7517	7478
7517	7910
7517	8030
7517	8259
7517	9568
7517	9758
8587	8
8587	713
8587	1175
8587	1348
8587	1886
8587	2087
8587	2657
8587	6173
8587	6211
8587	6218
8587	6882
8587	9255
8587	9368
8587	9835
9332	8
9332	1372
9332	4157
9332	5612
9332	5901
9332	6072
9332	6301
9332	7496
9332	8325
9332	8465
9332	9418
9332	9966
9648	8
9648	1859
9648	1932
9648	2166
9648	4156
9648	5870
9648	6470
9648	6488
9648	6737
9648	7453
9648	9058
9	286
9	3838
9	5856
9	6498
9	6730
9	7530
9	8540
9	9025
9	9137
286	9
286	898
286	957
286	2001
286	2431
286	2957
286	2979
286	3302
286	4174
286	4860
286	8432
286	8569
286	9319
3838	9
3838	440
3838	973
3838	1153
3838	1945
3838	2319
3838	3093
3838	6450
3838	7004
3838	8110
3838	9618
5856	9
5856	184
5856	903
5856	998
5856	2974
5856	4059
5856	5022
5856	5268
5856	5858
5856	6010
5856	6925
5856	7242
5856	7473
5856	8098
5856	8824
5856	8920
6498	9
6498	419
6498	954
6498	2121
6498	3615
6498	4389
6498	4977
6498	5161
6498	5473
6498	6365
6498	6733
6498	7468
6498	7909
6730	9
6730	2362
6730	3627
6730	4138
6730	4941
6730	7129
6730	7330
6730	8207
6730	8366
6730	9117
7530	9
7530	2583
7530	3935
7530	4271
7530	5126
7530	6046
7530	6328
7530	7576
7530	8530
7530	8545
8540	9
8540	49
8540	1334
8540	1699
8540	1824
8540	3134
8540	3136
8540	6435
8540	6530
8540	6799
8540	8777
8540	9653
9025	9
9025	631
9025	960
9025	973
9025	3320
9025	4225
9025	7229
9025	8100
9025	8576
9025	9635
9137	9
9137	644
9137	1806
9137	2122
9137	3375
9137	3536
9137	3537
9137	3753
9137	3758
9137	4111
9137	4657
9137	7913
9137	9792
10	582
10	886
10	1255
10	1868
10	2818
10	5437
10	7273
10	7875
10	8157
10	9130
10	9307
582	10
582	445
582	816
582	2483
582	3592
582	4510
582	4852
582	4870
582	5426
582	5792
582	6506
582	7166
886	10
886	91
886	3253
886	6314
886	7315
886	8055
886	9109
886	9517
886	9738
1255	10
1255	750
1255	1799
1255	2073
1255	3415
1255	3535
1255	4872
1255	5560
1255	5943
1255	7185
1255	8010
1255	8519
1868	10
1868	1982
1868	2740
1868	3273
1868	3333
1868	3385
1868	3518
1868	4035
1868	5276
1868	7076
1868	7905
1868	9044
1868	9364
1868	9788
1868	9809
2818	10
2818	882
2818	1980
2818	2646
2818	2660
2818	3310
2818	3902
2818	3972
2818	4484
2818	5356
2818	6423
2818	6459
2818	9265
5437	10
5437	90
5437	570
5437	630
5437	1311
5437	2510
5437	4025
5437	5911
5437	6823
5437	7681
5437	9333
5437	9893
7273	10
7273	532
7273	700
7273	826
7273	1760
7273	2958
7273	4839
7273	5740
7273	9856
7875	10
7875	1787
7875	3127
7875	3662
7875	4500
7875	5004
7875	5148
7875	5668
7875	5698
7875	6311
7875	6397
7875	6634
7875	6831
7875	8095
7875	8169
7875	8774
7875	8826
7875	9357
7875	9922
8157	10
8157	699
8157	733
8157	1247
8157	1912
8157	3738
8157	4018
8157	5384
8157	5930
8157	6487
9130	10
9130	324
9130	434
9130	504
9130	740
9130	1550
9130	3272
9130	3491
9130	4055
9130	7418
9130	8143
9307	10
9307	211
9307	1381
9307	2260
9307	3220
9307	4013
9307	4610
9307	4923
9307	5131
9307	6202
9307	6901
9307	7202
9307	9306
9307	9665
9307	9702
9307	9948
11	806
11	1651
11	2611
11	2732
11	2891
11	3214
11	3641
11	5250
11	5699
11	6841
11	6951
11	8538
806	11
806	281
806	1170
806	2290
806	2980
806	3107
806	3334
806	3925
806	4112
806	4244
806	5111
806	6655
806	9365
1651	11
1651	441
1651	550
1651	843
1651	2102
1651	2498
1651	2813
1651	4308
1651	4366
1651	5469
1651	5630
1651	6129
1651	7123
1651	8269
1651	9887
2611	11
2611	755
2611	1073
2611	1268
2611	2416
2611	2481
2611	2633
2611	3330
2611	3476
2611	3606
2611	4271
2611	4298
2611	4658
2611	5685
2611	6182
2611	7957
2611	8575
2611	8611
2611	8802
2732	11
2732	995
2732	998
2732	1578
2732	1724
2732	1926
2732	2139
2732	2707
2732	4512
2732	5719
2732	5969
2732	6283
2732	7484
2732	7698
2732	9657
2891	11
2891	448
2891	449
2891	557
2891	986
2891	1442
2891	2560
2891	2853
2891	2968
2891	3103
2891	3121
2891	3187
2891	3599
2891	3946
2891	4517
2891	4605
2891	4622
2891	4721
2891	4813
2891	5768
2891	6426
2891	6972
2891	6990
2891	7225
2891	8568
3214	11
3214	379
3214	1892
3214	2143
3214	2900
3214	4121
3214	6532
3214	6961
3214	7749
3214	9387
3214	9717
3641	11
3641	1374
3641	1376
3641	1414
3641	3149
3641	3186
3641	3673
3641	4353
3641	5008
3641	5081
3641	5184
3641	7678
3641	8003
3641	8028
3641	8832
3641	8946
3641	9287
3641	9380
5250	11
5250	206
5250	2257
5250	2286
5250	2723
5250	3470
5250	3627
5250	3815
5250	4259
5250	5724
5250	8016
5250	8661
5250	8716
5250	8803
5250	9830
5699	11
5699	2644
5699	2983
5699	3145
5699	3460
5699	3488
5699	3864
5699	4386
5699	4892
5699	5476
5699	5940
5699	6417
5699	6740
5699	7884
5699	8081
5699	8301
5699	9118
5699	9134
5699	9322
6841	11
6841	1037
6841	1253
6841	1740
6841	1970
6841	3208
6841	3333
6841	3433
6841	3446
6841	3963
6841	4551
6841	5625
6841	5782
6841	7165
6841	8621
6841	9300
6841	9565
6841	9911
6951	11
6951	680
6951	1677
6951	2427
6951	2855
6951	3050
6951	4977
6951	5568
6951	6399
6951	7165
6951	7729
6951	8090
6951	8692
6951	9065
6951	9099
8538	11
8538	762
8538	1351
8538	1938
8538	2012
8538	2310
8538	2337
8538	3079
8538	3293
8538	3678
8538	3914
8538	4192
8538	4395
8538	4922
8538	5353
8538	5556
8538	6189
8538	7786
8538	9037
12	452
12	1264
12	2079
12	2445
12	2467
12	3412
12	4016
12	4327
12	6295
12	6734
12	7768
452	12
452	816
452	1017
452	1989
452	6858
452	7995
452	9024
452	9131
452	9208
452	9598
452	9608
452	9774
1264	12
1264	551
1264	1446
1264	2046
1264	2624
1264	3913
1264	5859
1264	6247
1264	6922
1264	8121
1264	9534
2079	12
2079	83
2079	300
2079	543
2079	3153
2079	4971
2079	5381
2079	5406
2079	6045
2079	8022
2079	8185
2467	12
2467	482
2467	615
2467	818
2467	2102
2467	2856
2467	3355
2467	4674
2467	4838
2467	4883
2467	5551
2467	7521
2467	8559
2467	9264
2467	9310
2467	9554
3412	12
3412	500
3412	578
3412	711
3412	2365
3412	2410
3412	2433
3412	2671
3412	3151
3412	4537
3412	4874
3412	6008
3412	9968
4016	12
4016	129
4016	167
4016	624
4016	900
4016	979
4016	1669
4016	2556
4016	3157
4016	3650
4016	4047
4016	5139
4016	5259
4016	9638
4016	9883
4327	12
4327	300
4327	493
4327	857
4327	1080
4327	2166
4327	2241
4327	3492
4327	3631
4327	3851
4327	4109
4327	4302
4327	4478
4327	4860
4327	5198
4327	5375
4327	5815
4327	6667
4327	7620
4327	7811
4327	8172
4327	8622
4327	9158
4327	9387
4327	9418
6295	12
6295	242
6295	1402
6295	1553
6295	2538
6295	2755
6295	2782
6295	2934
6295	3285
6295	3726
6295	4425
6295	4687
6295	5956
6295	6413
6295	6760
6295	7849
6295	7938
6295	8403
6734	12
6734	309
6734	353
6734	1124
6734	1434
6734	1760
6734	3169
6734	3639
6734	4622
6734	4968
6734	5381
6734	5701
6734	6022
6734	6037
6734	6996
6734	7237
6734	7711
6734	8821
6734	8908
6734	9172
